"Sampling Date
تاريخ سحب العينة","Sample Category
فئة العينة","Sample Name
اسم العينة","Sample ID
رمز العينة","Facility Name
اسم المنشأة","Municipality name 
اسم البلدية","Valid/ Invalid 
مطابقة/غير مطابقة","""Invalid test
الاختبار الغير مطابق"""
19/8/2025,مقبلات (Appetizers),متبل,Appe-0579-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,مقبلات (Appetizers),حمص,Appe-0580-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص فتة,sau-2218-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,الباذنجان (eggplant),باذنجان مقلي,OOSS-eg-0367-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,السلطة(Salad)  \t ,سلطة امي,Sal-1567-R01, مطعم حزاية - حي التعاون,بلدية العليا,غير مطابقة,ايشيريشيا كولاي | استافيلوكوكس اورياس
19/8/2025,ورق عنب (Grape leaves),ورق عنب,gr-0201-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,الليمون (Lemons),شرائح ليمون,UU-le-0457-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,( Molasses) دبس,دبس رمان,mola-0068-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص سلط,sau-2219-R01, مطعم حزاية - حي التعاون,بلدية العليا,غير مطابقة,الخمائر والاعفان
19/8/2025,صوص (sauce),صوص قرص عقيلي,sau-2220-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص درابيل,sau-2221-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص كاتشب,sau-2222-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,الشطة (Hot sauce),شطة,HS-0359-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,الشطة (Hot sauce),معبوج,HS-0360-R01, مطعم حزاية - حي التعاون,بلدية العليا,غير مطابقة,العد الكلي للبكتيريا
19/8/2025,المخلل (Pickle),مخلل مشكل,Pick-0507-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,لحوم نيئة مبردة ومجمدة  (Raw meat Cold or chilled ),كباب لحم ني,Raw-0481-R01, مطعم حزاية - حي التعاون,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
19/8/2025,الدجاج (Poultry),كباب دجاج ني,po-0133-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,نكهات مركزة ( Syrup ),نكهة رمان,1-3382-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,نكهات مركزة ( Syrup ),نكهة توت بري,1-3383-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,نكهات مركزة ( Syrup ),نكهة فراولة,1-3384-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,(Swabs) المسحات,مسحة صانعة ثلج,sw-3467-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,(Swabs) المسحات,مسحة طاولة تقطيع مشاوي,sw-3468-R01, مطعم حزاية - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,"  
الحلا(sweetness)",وايت كوكيز,sweet-1372-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,"  
الحلا(sweetness)",كوكيز براوني,sweet-1373-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,"  
الحلا(sweetness)",راكي رو,sweet-1374-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,"  
الحلا(sweetness)",سينابون تشيز كيك,sweet-1375-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص كوفي,sau-2223-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص تشيز,sau-2224-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,صوص (sauce),صوص فراولة,sau-2225-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,(Swabs) المسحات,مسحة صانعة ثلج,sw-3469-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
19/8/2025,(roselle)كركدية,مشروب كركدية,1-3385-R01,مقهى مادة القهوة - حي التعاون,بلدية العليا,مطابقة,لا يوجد
20/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),لحم عجل باكستاني فخذ,Raw-0482-R01, انعام المربع للحوم,بلدية الملز,مطابقة,لا يوجد
20/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),لحم غنم استرالي ظهر,Raw-0483-R01, انعام المربع للحوم,بلدية الملز,مطابقة,لا يوجد
20/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),قلب غنم,Raw-0484-R01, انعام المربع للحوم,بلدية الملز,مطابقة,لا يوجد
20/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),كلاوي غنم,Raw-0485-R01, انعام المربع للحوم,بلدية الملز,مطابقة,لا يوجد
20/8/2025,المياه الغير المعبأة (Unbottled water),مياه بدون فلتر لغسيل الادوات م ك,Ubot-1068-R01, انعام المربع للحوم ,بلدية الملز,مطابقة,لا يوجد
23/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),لحم فخذ عجل هندي,Raw-0486-R01,محل علي بن غريب بن عبدالله الشلوي للحوم الطازجة,بلدية العليا,مطابقة,لا يوجد
23/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),لحم بطن تيس هندي,Raw-0487-R01,محل علي بن غريب بن عبدالله الشلوي للحوم الطازجة,بلدية العليا,مطابقة,لا يوجد
23/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),لحم بطن خروف باكستاني,Raw-0488-R01,محل علي بن غريب بن عبدالله الشلوي للحوم الطازجة,بلدية العليا,مطابقة,لا يوجد
23/8/2025,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),كبدة خروف استرالي,Raw-0489-R01,محل علي بن غريب بن عبدالله الشلوي للحوم الطازجة,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الشطة (Hot sauce),شطة شامية,HS-0361-R01,السدحان,بلدية العليا,غير مطابقة,العد الكلي للبكتيريا
23/8/2025,المخلل (Pickle),مخلل بصل,Pick-0508-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,المخلل (Pickle),مخلل خيار صغير,Pick-0509-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(jalapeno) هلابينو,هلابينو,1-3386-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,المخلل (Pickle),طرشي حار,Pick-0510-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,المخلل (Pickle),فلفل لبناني مخلل,Pick-0511-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,المخلل (Pickle),مخلل مشكل,Pick-0512-R01,السدحان,بلدية العليا,غير مطابقة,خمائر
23/8/2025,الباذنجان (eggplant),مكدوس,OOSS-eg-0368-R01,السدحان,بلدية العليا,غير مطابقة,خمائر
23/8/2025,المخلل (Pickle),مخلل ليمون,Pick-0513-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,المخلل (Pickle),مخلل زيتون بالشطة,Pick-0514-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون اردني اخضر,olv-0560-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون مشوي,olv-0561-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون مغربي باليمون,olv-0562-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون مغربي بالشطة,olv-0563-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون فلسطيني,olv-0564-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون شرائح اخضر,olv-0565-R01,السدحان,بلدية العليا,غير مطابقة,خمائر
23/8/2025,الزيتون /Olive,زيتون كالماتا يوناني,olv-0566-R01,السدحان,بلدية العليا,غير مطابقة,خمائر
23/8/2025,الزيتون /Olive,زيتون اسود قليل ملح,olv-0567-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,الزيتون /Olive,زيتون اسود بدون نواة,olv-0568-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,جبنة هاي لاند دبل كريمة,Chee-0824-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,جبنة دمياطي,Chee-0825-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,جبنة اسطنبولي اصفر,Chee-0826-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,تشيز لاند اسكندراني بالفلفل,Chee-0827-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,جبنة فيتا,Chee-0828-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,تشيز الاند حلومي,Chee-0829-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,(cheese) جبنة,تشيز الاند نابلسية,Chee-0830-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,لبنة ( brick),لبنة الهنا قليلة الدسم,bri-0349-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(jam) مربى,مربى مشمش,1-3387-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,السلطة(Salad)  \t ,سلطة اجبان خضار حارة,Sal-1568-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,السلطة(Salad)  \t ,سلطة مفروكة حارة,Sal-1569-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,السلطة(Salad)  \t ,سلطة اجبان خضار فلفل,Sal-1570-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,السلطة(Salad)  \t ,سلطة اجبان خضار زعتر,Sal-1571-R01,السدحان,بلدية العليا,غير مطابقة,ايشيريشيا كولاي
23/8/2025,السلطة(Salad)  \t ,سلطة مكدوس,Sal-1572-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,(cheese) جبنة,جبنة مش,Chee-0831-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,السلطة(Salad)  \t ,سلطة مرتديلا دجاج + لحم,Sal-1573-R01,السدحان,بلدية العليا,غير مطابقة,العد الكلي للبكتيريا
23/8/2025,(Swabs) المسحات,مسحة ثلاجة,sw-3470-R01,السدحان,بلدية العليا,غير مطابقة,العد الكلي للبكتيريا
23/8/2025,(Swabs) المسحات,مسحة ثلاجة,sw-3471-R01,السدحان,بلدية العليا,غير مطابقة,العد الكلي للبكتيريا
23/8/2025,(Swabs) المسحات,مسحة ثلاجة,sw-3472-R01,السدحان,بلدية العليا,غير مطابقة,العد الكلي للبكتيريا
23/8/2025,حلاوة طحينة( Flour Sweetness),حلاوة طحينة,FlSwe-0076-R01,السدحان,بلدية العليا,غير مطابقة,ايشيريشيا كولاي
23/8/2025,السلطة(Salad)  \t ,سلطة سيزر,Sal-1574-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,كروسان (croissant),كروسان حلومي,1-3388-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
23/8/2025,كروسان (croissant),كروسان شباتا تونة,1-3389-R01,السدحان,بلدية العليا,مطابقة,لا يوجد
23/8/2025,كروسان (croissant),كروسان صدور دجاج مدخن,1-3390-R01,السدحان,بلدية العليا,غير مطابقة,استافيلوكوكس اورياس
